Time, Acceleration, Velocity, Position
11906, 0.42499500236348, 97.37127151064784, 71922.41426605526067
11907, 0.42485105261329, 97.41375661590918, 71932.15564171684673
11908, 0.42470710286310, 97.45622732619549, 71941.90126444946509
11909, 0.42456315311292, 97.49868364150679, 71951.65113281361118
11910, 0.42441920336273, 97.54112556184306, 71961.40524536979501
11911, 0.42427318776217, 97.58355288061928, 71971.16360065786284
11912, 0.42412717216162, 97.62596559783545, 71980.92619721764640
11913, 0.42398115656106, 97.66836371349156, 71990.69303358899197
11914, 0.42383514096050, 97.71074722758760, 72000.46410831174580
11915, 0.42368912535994, 97.75311614012359, 72010.23941992575419
11916, 0.42354310975939, 97.79547045109953, 72020.01896697086340
11917, 0.42339709415883, 97.83781016051542, 72029.80274798691971
11918, 0.42325107855827, 97.88013526837125, 72039.59076151375484
11919, 0.42310506295772, 97.92244577466703, 72049.38300609121507
11920, 0.42295904735716, 97.96474167940274, 72059.17948025916121
11921, 0.42281097301350, 98.00702277670409, 72068.98018253683404
11922, 0.42266289866985, 98.04928906657108, 72078.78511144348886
11923, 0.42251482432620, 98.09154054900370, 72088.59426549839554
11924, 0.42236674998254, 98.13377722400195, 72098.40764322079485
11925, 0.42221867563888, 98.17599909156583, 72108.22524312995665
11926, 0.42207060129523, 98.21820615169536, 72118.04706374512170
11927, 0.42192252695157, 98.26039840439051, 72127.87310358555987
11928, 0.42177445260792, 98.30257584965130, 72137.70336117052648
11929, 0.42162637826426, 98.34473848747773, 72147.53783501927683
11930, 0.42147830392061, 98.38688631786979, 72157.37652365106624
11931, 0.42132817804134, 98.42901913567393, 72167.21942556463182
11932, 0.42117805216208, 98.47113694089013, 72177.06653925872524
11933, 0.42102792628281, 98.51323973351842, 72186.91786323208362
11934, 0.42087780040354, 98.55532751355877, 72196.77339598344406
11935, 0.42072767452427, 98.59740028101119, 72206.63313601154368
11936, 0.42057754864501, 98.63945803587569, 72216.49708181513415
11937, 0.42042742276574, 98.68150077815227, 72226.36523189295258
11938, 0.42027729688647, 98.72352850784091, 72236.23758474373608
11939, 0.42012717100721, 98.76554122494163, 72246.11413886623632
11940, 0.41997704512794, 98.80753892945442, 72255.99489275917585
11941, 0.41982487502040, 98.84952141695646, 72265.87984490087547
11942, 0.41967270491286, 98.89148868744775, 72275.76899376962683
11943, 0.41952053480532, 98.93344074092828, 72285.66233784372162
11944, 0.41936836469778, 98.97537757739805, 72295.55987560146605
11945, 0.41921619459025, 99.01729919685707, 72305.46160552115180
11946, 0.41906402448271, 99.05920559930534, 72315.36752608108509
11947, 0.41891185437517, 99.10109678474286, 72325.27763575955760
11948, 0.41875968426763, 99.14297275316963, 72335.19193303487555
11949, 0.41860751416009, 99.18483350458564, 72345.11041638533061
11950, 0.41845534405255, 99.22667903899089, 72355.03308428922901
11951, 0.41830113712358, 99.26850915270326, 72364.95993520450429
11952, 0.41814693019462, 99.31032384572272, 72374.89096758907544
11953, 0.41799272326565, 99.35212311804929, 72384.82617990087601
11954, 0.41783851633668, 99.39390696968296, 72394.76557059783954
11955, 0.41768430940772, 99.43567540062374, 72404.70913813789957
11956, 0.41753010247875, 99.47742841087161, 72414.65688097898965
11957, 0.41737589554978, 99.51916600042659, 72424.60879757902876
11958, 0.41722168862081, 99.56088816928867, 72434.56488639595045
11959, 0.41706748169185, 99.60259491745786, 72444.52514588770282
11960, 0.41691327476288, 99.64428624493415, 72454.48957451219030
11961, 0.41675703851847, 99.68596194878600, 72464.45817070707562
11962, 0.41660080227406, 99.72762202901340, 72474.43093290997786
